"date","region","metric","smooth","proportion","value"
2020-02-21,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-22,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-22,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-22,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-22,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-22,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-22,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-22,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-22,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-22,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-22,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-22,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-22,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-22,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-22,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-22,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-22,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-22,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-22,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-22,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-22,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-22,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-22,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-22,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-22,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-22,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-22,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-22,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-22,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-23,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-23,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-23,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-23,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-23,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-23,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-23,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-23,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-23,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-23,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-23,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-23,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-23,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-23,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-23,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-23,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-23,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-23,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-23,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-23,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-23,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-23,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-23,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-23,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-23,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-23,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-23,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-23,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-24,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-24,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-24,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-24,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-24,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-24,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-24,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-24,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-24,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-24,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-24,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-24,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-24,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-24,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-24,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-24,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-24,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-24,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-24,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-24,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-24,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-24,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-24,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-24,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-24,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-24,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-24,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-24,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-25,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-25,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-25,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-25,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-25,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-25,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-25,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-25,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-25,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-25,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-25,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-25,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-25,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-25,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-25,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-25,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-25,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-25,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-25,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-25,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-25,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-25,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-25,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-25,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-25,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-25,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-25,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-25,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-26,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-26,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-26,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-26,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-26,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-26,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-26,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-26,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-26,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-26,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-26,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-26,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-26,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-26,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-26,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-26,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-26,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-26,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-26,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-26,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-26,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-26,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-26,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-26,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-26,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-26,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-26,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-26,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-27,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-27,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-27,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-27,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-27,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-27,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-27,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-27,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-27,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-27,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-27,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-27,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-27,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-27,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-27,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-27,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-27,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-27,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-27,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-27,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-27,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-27,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-27,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-27,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-27,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-27,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-27,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-27,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-28,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-28,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-28,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-28,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-28,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-28,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-28,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-28,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-28,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-28,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-28,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-28,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-28,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-28,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-28,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-28,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-28,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-28,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-28,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-28,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-28,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-28,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-28,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-28,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-28,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-28,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-28,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-28,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-02-29,"LA County","daily_deaths",FALSE,FALSE,0
2020-02-29,"LA County","daily_deaths",FALSE,TRUE,0
2020-02-29,"LA County","daily_deaths",TRUE,FALSE,0
2020-02-29,"LA County","daily_deaths",TRUE,TRUE,0
2020-02-29,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-02-29,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-02-29,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-02-29,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-02-29,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-29,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-29,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-29,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-29,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-02-29,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-02-29,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-02-29,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-02-29,"Thailand","daily_deaths",FALSE,FALSE,0
2020-02-29,"Thailand","daily_deaths",FALSE,TRUE,0
2020-02-29,"Thailand","daily_deaths",TRUE,FALSE,0
2020-02-29,"Thailand","daily_deaths",TRUE,TRUE,0
2020-02-29,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-02-29,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-02-29,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-02-29,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-02-29,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-02-29,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-02-29,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-02-29,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-01,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-01,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-01,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-01,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-01,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-01,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-01,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-01,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-01,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-01,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-01,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-01,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-01,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-01,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-01,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-01,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-01,"Thailand","daily_deaths",FALSE,FALSE,1
2020-03-01,"Thailand","daily_deaths",FALSE,TRUE,0.00000001433508123368
2020-03-01,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-01,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-01,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-01,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-01,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-01,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-01,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-01,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-01,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-01,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-02,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-02,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-02,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-02,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-02,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-02,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-02,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-02,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-02,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-02,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-02,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-02,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-02,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-02,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-02,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-02,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-02,"Thailand","daily_deaths",FALSE,FALSE,0
2020-03-02,"Thailand","daily_deaths",FALSE,TRUE,0
2020-03-02,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-02,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-02,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-02,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-02,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-02,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-02,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-02,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-02,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-02,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-03,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-03,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-03,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-03,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-03,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-03,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-03,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-03,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-03,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-03,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-03,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-03,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-03,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-03,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-03,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-03,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-03,"Thailand","daily_deaths",FALSE,FALSE,0
2020-03-03,"Thailand","daily_deaths",FALSE,TRUE,0
2020-03-03,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-03,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-03,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-03,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-03,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-03,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-03,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-03,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-03,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-03,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-04,"CA","daily_deaths",FALSE,FALSE,0
2020-03-04,"CA","daily_deaths",FALSE,TRUE,0
2020-03-04,"TX","daily_deaths",FALSE,FALSE,0
2020-03-04,"TX","daily_deaths",FALSE,TRUE,0
2020-03-04,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-04,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-04,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-04,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-04,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-04,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-04,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-04,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-04,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-04,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-04,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-04,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-04,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-04,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-04,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-04,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-04,"Thailand","daily_deaths",FALSE,FALSE,0
2020-03-04,"Thailand","daily_deaths",FALSE,TRUE,0
2020-03-04,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-04,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-04,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-04,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-04,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-04,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-04,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-04,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-04,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-04,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-05,"CA","daily_deaths",FALSE,FALSE,0
2020-03-05,"CA","daily_deaths",FALSE,TRUE,0
2020-03-05,"TX","daily_deaths",FALSE,FALSE,0
2020-03-05,"TX","daily_deaths",FALSE,TRUE,0
2020-03-05,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-05,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-05,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-05,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-05,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-05,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-05,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-05,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-05,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-05,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-05,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-05,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-05,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-05,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-05,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-05,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-05,"Thailand","daily_deaths",FALSE,FALSE,0
2020-03-05,"Thailand","daily_deaths",FALSE,TRUE,0
2020-03-05,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-05,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-05,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-05,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-05,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-05,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-05,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-05,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-05,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-05,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-06,"CA","daily_deaths",FALSE,FALSE,0
2020-03-06,"CA","daily_deaths",FALSE,TRUE,0
2020-03-06,"TX","daily_deaths",FALSE,FALSE,0
2020-03-06,"TX","daily_deaths",FALSE,TRUE,0
2020-03-06,"LA County","daily_deaths",FALSE,FALSE,0
2020-03-06,"LA County","daily_deaths",FALSE,TRUE,0
2020-03-06,"LA County","daily_deaths",TRUE,FALSE,0
2020-03-06,"LA County","daily_deaths",TRUE,TRUE,0
2020-03-06,"Guatemala","daily_deaths",FALSE,FALSE,0
2020-03-06,"Guatemala","daily_deaths",FALSE,TRUE,0
2020-03-06,"Guatemala","daily_deaths",TRUE,FALSE,0
2020-03-06,"Guatemala","daily_deaths",TRUE,TRUE,0
2020-03-06,"Guatemala","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-06,"Guatemala","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-06,"Guatemala","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-06,"Guatemala","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-06,"Guatemala","daily_total_icu",FALSE,FALSE,0
2020-03-06,"Guatemala","daily_total_icu",FALSE,TRUE,0
2020-03-06,"Guatemala","daily_total_icu",TRUE,FALSE,0
2020-03-06,"Guatemala","daily_total_icu",TRUE,TRUE,0
2020-03-06,"Thailand","daily_deaths",FALSE,FALSE,0
2020-03-06,"Thailand","daily_deaths",FALSE,TRUE,0
2020-03-06,"Thailand","daily_deaths",TRUE,FALSE,0.142857142857143
2020-03-06,"Thailand","daily_deaths",TRUE,TRUE,0.00000000204786874766857
2020-03-06,"Thailand","daily_total_hospitalizations",FALSE,FALSE,0
2020-03-06,"Thailand","daily_total_hospitalizations",FALSE,TRUE,0
2020-03-06,"Thailand","daily_total_hospitalizations",TRUE,FALSE,0
2020-03-06,"Thailand","daily_total_hospitalizations",TRUE,TRUE,0
2020-03-06,"Thailand","daily_total_icu",FALSE,FALSE,0
2020-03-06,"Thailand","daily_total_icu",FALSE,TRUE,0
2020-03-06,"Thailand","daily_total_icu",TRUE,FALSE,0
2020-03-06,"Thailand","daily_total_icu",TRUE,TRUE,0
2020-03-07,"CA","daily_deaths",FALSE,FALSE,0
2020-03-07,"CA","daily_deaths",FALSE,TRUE,0
2020-03-07,"TX","daily_deaths",FALSE,FALSE,0
2020-03-07,"TX","daily_deaths",FALSE,TRUE,0
2020-03-07,"LA County","daily_deaths",FALSE,FALSE,0
